
id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
4954,Lyoussi,Sara,sara.lyoussi_4776@email.ma,1982-05-19,0,Agadir,0739186357,2019-04-20,referral
4955,Naciri,Ghita,ghita.naciri_4777@email.ma,1975-05-22,F,Fès,0739315914,2019-05-21,google_ads
4956,Wahbi,Sanaa,sanaa.wahbi_4778@email.ma,1961-06-20,F,Fès,0619039098,2019-11-11,direct
4957,WAHBI,Sanaa,sanaa.wahbi_4778@email.ma,1961-06-20,F,Fès,0619039098,2019-11-11,direct
4958,Benali,Rachid,rachid.benali_4779@email.ma,1990-03-04,M,Agadir,0766929840,2019-11-23,email
4959,Qacemi,Wafa,wafa.qacemi_4780@email.ma,2003-09-09,f,Marrakech,0743439492,2019-11-27,facebook
4960,Chaabi,Bilal,bilal.chaabi_4781@email.ma,1991-11-03,H,Tanger,0628383059,2022-05-16,google_ads
4961,Hajji,Oumaima,oumaima.hajji_4782@,2005-05-03,Femme,fes,0791072797,2024-06-11,organic
4962,Qacemi,Youssef,youssef.qacemi_4783@email.ma,1952-12-30,m,Kénitra,0679168918,2021-03-26,facebook
4963,Tahiri,Amina,amina.tahiri_4784gmail.com,1983-10-16,fe,Oujda,0795793319,2023-05-02,email
4964,Lahlou,Loubna,loubna.lahlou_4785@email.ma,2003-01-03,0,CASABLANCA,0682912376,2020-09-19,email
4965,Cherkaoui,Najat,najat.cherkaoui_4786@email.ma,1982-12-20,f,fes,0669422556,2020-11-09,tiktok
4966,CHERKAOUI,Najat,najat.cherkaoui_4786@email.ma,1982-12-20,f,fes,0669422556,2020-11-09,tiktok
4967,Naciri,Ayoub,ayoub.naciri_4787@email.ma,1951-04-01,H,Rabat,0653858542,2024-04-03,tiktok
4968,Ziani,Khadija,khadija.ziani_4788@.com,1983-10-05,F,Fès,0693646677,2020-05-12,organic
4969,Idrissi,Amina,amina.idrissi_4789@email.ma,1989-06-04,0,rabat,0672790710,2022-02-21,email
4970,Dahbi,Othmane,othmane.dahbi_4790@email.ma,1882-04-28,m,Marrakech,0729011750,2020-03-19,instagram
4971,Tahiri,Najat,najat.tahiri_4791@email.ma,1983-01-14,2,Rabat,0643257996,2023-10-03,organic
4972,Mekki,Rachid,rachid.mekki_4792@email.ma,1992-11-19,m,Kenitra,0622660195,2020-09-04,direct
4973,Dahbi,Soufiane,soufiane.dahbi_4793@email.ma,1999-07-07,Homme,Tetouan,0667860644,2022-08-09,email
4974,Tazi,Khadija,khadija.tazi_4794@email.ma,1980-11-23,f,Rabat,0683755737,2021-09-28,instagram
4975,Ouali,Imane,imane.ouali_4795@email.ma,1998-11-20,f,Tnja,0770504968,2021-01-08,tiktok
4976,Kettani,Nadia,nadia.kettani_4796@email.ma,2033-07-29,Femme,oujda,0682194486,2022-03-29,facebook
4977,Benchekroun,Zineb,zineb.benchekroun_4797@email.ma,1958-08-11,Femme,oujda,0744195993,2022-12-21,organic
4978,BENCHEKROUN,Zineb,zineb.benchekroun_4797@email.ma,1958-08-11,Femme,oujda,0744195993,2022-12-21,organic
4979,Mekki,Hajar,hajar.mekki_4798@email.ma,1969-03-08,fe,Marrakech,0624083319,2022-09-10,referral
4980,El Fassi,Sanaa,sanaa.elfassi_4799@email.ma,1986-06-22,Femme,Tanger,0629081769,2020-02-03,google_ads
4981,Dahbi,Loubna,loubna.dahbi_4800@email.ma,1988-06-07,0,Tétouan,0686975388,2023-05-10,email
4982,Kettani,Salma,salma.kettani_4801@email.ma,1985-01-18,Femme,Tetouan,0785110975,2023-12-12,referral
4983,Dahbi,Hamza,hamza.dahbi_4802@email.ma,1955-06-06,Homme,Casablanca,0668223273,2021-09-17,email
4984,Alami,Sanaa,sanaa.alami_4803@email.ma,1983-01-18,fe,Marrakech,0795605009,2021-08-28,tiktok
4985,Dahbi,Khalid,khalid.dahbi_4804@email.ma,1976-09-04,H,Casablanca,0795952358,2019-07-15,facebook
4986,Lahlou,Chaimae,chaimae.lahlou_4805gmail.com,1976-08-26,2,Tanger,0734856830,2020-05-03,instagram
4987,El Fassi,Khadija,khadija.elfassi_4806@email.ma,1957-11-06,0,Fes,0689418885,2020-09-16,referral
4988,EL FASSI,Khadija,khadija.elfassi_4806@email.ma,1957-11-06,0,Fes,0689418885,2020-09-16,referral
4989,Benali,Laila,laila.benali_4807@email.ma,2006-05-26,0,Rabat,0610510661,2021-08-19,direct
4990,Jamai,Bouchra,bouchra.jamai_4808@email.ma,1993-03-31,0,casablanca,0629300864,2024-05-21,google_ads
4991,Guessous,Saad,saad.guessous_4809@email.ma,1966-12-01,h,Agadir,0617123701,2024-06-20,facebook
4992,Berrada,Othmane,othmane.berrada_4810@email.ma,1966-07-14,h,Mohammedia,0799600500,2021-05-08,instagram
4993,BERRADA,Othmane,othmane.berrada_4810@email.ma,1966-07-14,h,Mohammedia,0799600500,2021-05-08,instagram
4994,El Mansouri,Zineb,zineb.elmansouri_4811@email.ma,1989-03-26,F,casablanca,0661793689,2023-09-04,referral
4995,Hajji,Rachid,rachid.hajji_4812@email.ma,2004-05-04,1,Agadir,0678135688,2021-06-15,facebook
4996,Mekki,Salma,salma.mekki_4813@email.ma,1960-10-08,f,Tanger,0718618323,2022-08-09,instagram
4997,Hajji,Sara,sara.hajji_4814@email.ma,1953-07-12,2,Agadir,0782170644,2022-07-17,email
4998,Wahbi,Khalid,khalid.wahbi_4815@email.ma,1984-06-05,m,FES,0670331220,2023-08-08,instagram
4999,Ouali,Soufiane,soufiane.ouali_4816gmail.com,1971-03-05,H,Rabat,0730836083,2020-06-28,direct
5000,Filali,Najat,najat.filali_4817@email.ma,1953-11-22,2,TNG,0633186141,2019-10-22,instagram
5001,FILALI,Najat,najat.filali_4817@email.ma,1953-11-22,2,TNG,0633186141,2019-10-22,instagram
5002,Hajji,Karim,karim.hajji_4818@email.ma,2005-04-01,H,marrakech,0637546341,2021-10-20,email
5003,Alami,Sanaa,sanaa.alami_4819@email.ma,1962-02-03,F,marrakech,0748866718,2020-11-26,direct
5004,Cherkaoui,Sara,sara.cherkaoui_4820@email.ma,1997-10-01,0,agadir,0634436402,2023-09-02,google_ads
5005,Guessous,Tarik,tarik.guessous_4821@email.ma,1973-05-31,h,Marrakech,0640193161,2021-04-17,organic
5006,Guessous,Tarik,tarik.guessous_4822@email.ma,1990-07-15,M,Tanger,0729568236,2022-08-03,tiktok
5007,Kettani,Khadija,khadija.kettani_4823@email.ma,2005-01-05,f,TANGER,0754543922,2021-12-25,referral
5008,Berrada,Wafa,wafa.berrada_4824@email.ma,1987-08-14,F,Sale,0713634458,2021-10-19,tiktok
5009,Dahbi,Aymane,aymane.dahbi_4825@email.ma,1963-02-28,H,Meknes,0632068408,2020-06-15,referral
5010,Sefrioui,Adam,adam.sefrioui_4826@email.ma,1980-10-21,M,Casablanca,0687340920,2022-11-13,facebook
5011,Kettani,Ghita,ghita.kettani_4827@email.ma,1991-05-08,2,FES,0612775369,2019-09-20,instagram
5012,Guessous,Tarik,tarik.guessous_4828@email.ma,2006-01-23,m,marrakech,0665168910,2020-09-15,instagram
5013,Wahbi,Wafa,wafa.wahbi_4829gmail.com,1977-10-02,2,Fes,0611887360,2021-07-15,referral
5014,Mekki,Samira,samira.mekki_4830@email.ma,2031-11-22,F,Casablanca,0635900307,2024-03-12,direct
5015,Filali,Salma,salma.filali_4831@email.ma,1968-08-11,F,tanger,0765873688,2023-11-01,facebook
5016,Idrissi,Laila,laila.idrissi_4832@email.ma,1991-09-11,fe,RABAT,0636249605,2022-12-01,tiktok
5017,Jamai,Meryem,meryem.jamai_4833@email.ma,1960-07-16,f,Rabat,0772766811,2024-04-14,referral
5018,Wahbi,Soufiane,soufiane.wahbi_4834@email.ma,1963-08-17,M,Casablanca,0699215902,2024-05-23,organic
5019,Ouali,Rania,rania.ouali_4835@email.ma,1992-08-02,0,Casablanca,0653680413,2023-05-10,organic
5020,Raisuni,Salma,salma.raisuni_4836@email.ma,1980-03-22,F,Kenitra,0738877918,2024-01-26,direct
5021,Berrada,Youssef,youssef.berrada_4837@email.ma,1961-05-22,m,Sale,0617078467,2020-09-08,facebook
5022,Lahlou,Hamza,hamza.lahlou_4838@email.ma,1959-01-27,m,Casablanca,0784346035,2020-10-23,tiktok
5023,Drissi,Khalid,khalid.drissi_4839@email.ma,1995-08-27,Homme,Rabat,0757803433,2024-04-30,organic
5024,Alami,Sanaa,sanaa.alami_4840@email.ma,1953-11-01,0,Tétouan,0618836973,2023-11-10,tiktok
5025,Chaabi,Omar,omar.chaabi_4841@email.ma,1997-10-10,m,Tanger,0636751850,2021-09-22,direct
5026,Cherkaoui,Fatima,fatima.cherkaoui_4842@email.ma,1957-01-25,2,Fes,0719482502,2024-04-29,organic
5027,Lyoussi,Nadia,nadia.lyoussi_4843@email.ma,2001-02-27,fe,Tetouan,0749980681,2022-08-11,email
5028,Kettani,Amine,amine.kettani_4844@email.ma,1989-03-06,Homme,Casa,0667430764,2019-09-04,tiktok
5029,Bouchta,Othmane,othmane.bouchta_4845@email.ma,2006-03-19,m,Rabat,0683285700,2019-09-09,instagram
5030,El Mansouri,Samira,samira.elmansouri_4846@email.ma,1964-04-21,0,Casablanca,0788972031,2020-03-21,referral
5031,Wahbi,Wafa,wafa.wahbi_4847@email.ma,1956-09-03,fe,Rabat,0659775760,2020-10-13,facebook
5032,Chaabi,Ilyas,ilyas.chaabi_4848@email.ma,1970-07-19,h,TNG,0631712699,2022-04-17,facebook
5033,Jamai,Laila,laila.jamai_4849@email.ma,1980-11-04,Femme,Fes,0622722528,2019-01-16,organic
5034,Idrissi,Laila,laila.idrissi_4850@email.ma,1990-11-07,F,casablanca,0699872113,2021-05-29,google_ads
5035,Hajji,Wafa,wafa.hajji_4851@email.ma,1963-02-12,fe,Rabat,0718545463,2021-01-22,tiktok
5036,Guessous,Mohamed,mohamed.guessous_4852@email.ma,1991-12-06,m,Marrakech,0679524129,2023-02-10,instagram
5037,Tahiri,Sanaa,sanaa.tahiri_4853@email.ma,1969-10-17,fe,Rabat,0765303272,2021-08-02,google_ads
5038,Ziani,Nadia,nadia.ziani_4854@email.ma,1965-03-29,2,Fes,0661738579,2021-05-29,facebook
5039,Benchekroun,Omar,omar.benchekroun_4855@email.ma,1981-05-20,Homme,rabat,0665722636,2019-01-31,organic
5040,Alami,Wafa,wafa.alami_4856@.com,1984-07-27,0,Rabat,0744826693,2021-02-23,organic
5041,Raisuni,Tarik,tarik.raisuni_4857@email.ma,1957-09-19,h,TANGER,0640088375,2023-09-26,organic
5042,Qacemi,Bouchra,bouchra.qacemi_4858@email.ma,1966-08-15,fe,Marrakech,0672463744,2022-08-08,referral
5043,Drissi,Younes,younes.drissi_4859@email.ma,1980-05-19,1,CASABLANCA,0642824480,2019-05-17,direct
5044,Mekki,Zakaria,zakaria.mekki_4860gmail.com,1988-05-30,Homme,Casablanca,0641522714,2024-03-13,google_ads
5045,Ziani,Bouchra,bouchra.ziani_4861@email.ma,1983-05-24,f,Marrakech,0797677385,2019-10-16,tiktok
5046,Naciri,Mehdi,mehdi.naciri_4862@,2005-01-26,H,Rabat,0617971432,2019-06-22,google_ads
5047,Benali,Omar,omar.benali_4863@email.ma,1953-10-22,1,Tanger,0772232383,2020-12-03,email
5048,El Fassi,Ghita,ghita.elfassi_4864@email.ma,2007-07-15,f,TNG,0642694819,2023-11-10,google_ads
5049,Ouali,Saad,saad.ouali_4865@email.ma,1955-09-05,1,Sale,0625877616,2023-06-27,facebook
5050,Tahiri,Bouchra,bouchra.tahiri_4866@email.ma,1966-04-07,2,Casablanca,0782030490,2024-06-22,instagram
5051,Ouali,Mohamed,mohamed.ouali_4867@email.ma,1999-05-01,M,Marrakech,0641591058,2019-10-11,google_ads
5052,Alami,Fatima,fatima.alami_4868@email.ma,1965-09-16,2,Rabat,0665352727,2019-05-22,email
5053,Hajji,Salma,salma.hajji_4869@email.ma,1993-03-11,2,Fès,0689210281,2024-02-09,facebook
5054,Hajji,Hicham,hicham.hajji_4870@email.ma,1965-12-19,H,rabat,0631283339,2024-02-20,facebook
5055,Bouchta,Mohamed,mohamed.bouchta_4871@email.ma,1959-09-03,Homme,Oujda,0648775800,2024-06-07,email
5056,Sefrioui,Salma,salma.sefrioui_4872@email.ma,1995-08-12,2,Meknes,0624806984,2022-12-21,google_ads
5057,Guessous,Nabil,nabil.guessous_4873@email.ma,1957-08-04,M,TANGER,0795091859,2020-10-01,tiktok
5058,Ouali,Houda,houda.ouali_4874@email.ma,2006-10-29,2,Agadir,0759063918,2023-03-12,facebook
5059,Lyoussi,Salma,salma.lyoussi_4875@email.ma,1958-01-07,0,Tanger,0640993688,2020-05-03,instagram
5060,Ouali,Hamza,hamza.ouali_4876@email.ma,1964-09-18,H,Casablanca,0742096976,2020-02-18,direct
5061,Benali,Mohamed,mohamed.benali_4877@email.ma,1976-11-25,1,Fes,0734872690,2019-04-22,tiktok
5062,Benchekroun,Nabil,nabil.benchekroun_4878@email.ma,1976-12-20,m,Rabat,0686049482,2024-05-16,facebook
5063,Hajji,Amine,amine.hajji_4879@email.ma,1982-10-15,1,Fes,0741989541,2021-05-11,facebook
5064,Chaabi,Najat,najat.chaabi_4880@email.ma,2028-05-13,f,Meknès,0720428506,2022-09-10,tiktok
5065,Guessous,Ghita,ghita.guessous_4881@email.ma,1958-04-06,Femme,Sale,0746471168,2019-02-12,tiktok
5066,Hajji,Hamza,hamza.hajji_4882@email.ma,1963-03-05,Homme,tanger,0780853075,2020-02-28,referral
5067,Kettani,Ghita,ghita.kettani_4883@email.ma,1979-03-12,fe,Sale,0683295114,2021-11-12,direct
5068,Drissi,Samira,samira.drissi_4884@email.ma,1988-07-19,f,oujda,0693144232,2019-03-19,instagram
5069,Jamai,Mohamed,mohamed.jamai_4885@email.ma,1970-10-03,m,Casablanca,0679043847,2024-04-18,referral
5070,Mekki,Omar,omar.mekki_4886@email.ma,1968-06-03,1,Agadir,0723095004,2020-05-10,instagram
5071,Cherkaoui,Rania,rania.cherkaoui_4887@email.ma,1951-12-08,2,casablanca,0724255752,2019-07-14,tiktok
5072,CHERKAOUI,Rania,rania.cherkaoui_4887@email.ma,1951-12-08,2,casablanca,0724255752,2019-07-14,tiktok
5073,Kettani,Bilal,bilal.kettani_4888@,1956-05-26,1,Fès,0742239678,2019-07-02,google_ads
5074,Raisuni,Omar,omar.raisuni_4889@email.ma,1981-11-14,m,Rabat,0765886926,2021-05-31,facebook
5075,Raisuni,Zineb,zineb.raisuni_4890@email.ma,2002-07-01,0,Tanger,0727852826,2019-07-15,direct
5076,Qacemi,Nabil,nabil.qacemi_4891@email.ma,2005-07-09,Homme,Rabat,0680693879,2024-02-17,email
5077,Qacemi,Zakaria,zakaria.qacemi_4892@email.ma,1978-02-08,Homme,CASABLANCA,0688937652,2019-05-10,instagram
5078,Wahbi,Othmane,othmane.wahbi_4893@email.ma,1966-06-21,h,Casablanca,0728702284,2021-04-06,facebook
5079,Cherkaoui,Sanaa,sanaa.cherkaoui_4894@email.ma,1999-11-08,f,Marrakech,0765029864,2019-11-04,referral
5080,Dahbi,Mohamed,mohamed.dahbi_4895@email.ma,2005-06-30,Homme,Meknès,0718220873,2024-03-26,tiktok
5081,Tazi,Rania,rania.tazi_4896@email.ma,1953-12-29,fe,El Jadida,0685478207,2019-06-25,tiktok
5082,Raisuni,Samira,samira.raisuni_4897@email.ma,1980-06-23,2,Tétouan,0692071031,2024-03-08,organic
5083,Bouchta,Laila,laila.bouchta_4898@email.ma,1979-03-26,0,tanger,0627819089,2023-03-27,google_ads
5084,Alami,Khalid,khalid.alami_4899@email.ma,1978-01-24,H,casablanca,0772010664,2023-09-19,facebook
5085,Chaabi,Mehdi,mehdi.chaabi_4900@email.ma,1955-02-24,m,Tétouan,0722475545,2020-04-30,google_ads
5086,CHAABI,Mehdi,mehdi.chaabi_4900@email.ma,1955-02-24,m,Tétouan,0722475545,2020-04-30,google_ads
5087,Cherkaoui,Khalid,khalid.cherkaoui_4901@email.ma,1982-07-17,h,TNG,0755627011,2019-09-22,organic
5088,El Mansouri,Najat,najat.elmansouri_4902@email.ma,1981-04-06,F,Tanger,0654573338,2021-08-10,facebook
5089,Tazi,Imane,imane.tazi_4903@email.ma,1963-12-28,fe,Marrakech,0766114706,2020-06-09,facebook
5090,Mekki,Bouchra,bouchra.mekki_4904@email.ma,2005-09-29,fe,Agadir,0618952069,2020-11-06,direct
5091,Raisuni,Amine,amine.raisuni_4905@email.ma,1966-04-02,M,Fes,0771774156,2023-09-22,email
5092,Alami,Rachid,rachid.alami_4906@email.ma,1991-03-12,H,Casablanca,0699732905,2024-02-28,direct
5093,Kettani,Bouchra,bouchra.kettani_4907@email.ma,1959-12-05,2,Fès,0744135842,2023-11-25,tiktok
5094,Benchekroun,Aymane,aymane.benchekroun_4908@email.ma,2005-10-08,1,Casablanca,0742296557,2023-05-02,referral
5095,Lyoussi,Sara,sara.lyoussi_4909@email.ma,2002-10-03,0,marrakech,0757410109,2022-07-04,direct
5096,Sefrioui,Ilyas,ilyas.sefrioui_4910@email.ma,1972-09-04,h,Tétouan,0796370614,2023-07-30,tiktok
5097,Chaabi,Hamza,hamza.chaabi_4911@email.ma,1998-05-19,m,Casablanca,0688284122,2020-06-13,facebook
5098,Lyoussi,Rachid,rachid.lyoussi_4912@email.ma,2000-05-10,1,Casablanca,0630576369,2019-01-26,facebook
5099,Idrissi,Nadia,nadia.idrissi_4913@email.ma,1993-07-16,fe,Kenitra,0722293758,2022-04-04,tiktok
5100,Bouchta,Bilal,bilal.bouchta_4914@email.ma,1960-02-29,M,El Jadida,0689580690,2022-12-21,email
5101,Kettani,Younes,younes.kettani_4915@email.ma,1970-08-17,H,CASABLANCA,0613230684,2019-02-15,google_ads
5102,Benali,Ghita,ghita.benali_4916@email.ma,1963-01-01,0,Marrakech,0773957244,2024-04-23,facebook
5103,El Fassi,Samira,samira.elfassi_4917@email.ma,1975-04-18,Femme,Fès,0736844883,2022-10-30,direct
5104,Filali,Laila,laila.filali_4918@email.ma,1979-10-23,2,Casablanca,0697297035,2020-09-15,direct
5105,Jamai,Ayoub,ayoub.jamai_4919@email.ma,1950-09-15,H,Casablanca,0633130247,2019-06-01,facebook
5106,Hajji,Aymane,aymane.hajji_4920@email.ma,2002-08-14,1,marrakech,0742069090,2021-06-11,organic
5107,Benali,Sanaa,sanaa.benali_4921gmail.com,1989-03-11,fe,Casablanca,0757815496,2019-05-19,google_ads
5108,Hajji,Fatima,fatima.hajji_4922@email.ma,1967-08-02,fe,marrakech,0733481583,2019-01-05,organic
5109,Wahbi,Laila,laila.wahbi_4923@email.ma,2030-11-27,Femme,Casablanca,0678299391,2023-09-20,tiktok
5110,Tazi,Othmane,othmane.tazi_4924gmail.com,1986-01-23,m,marrakech,0731500712,2019-08-10,direct
5111,Drissi,Chaimae,chaimae.drissi_4925@email.ma,1988-12-08,2,Casablanca,0638116335,2024-01-08,facebook
5112,Cherkaoui,Soufiane,soufiane.cherkaoui_4926@email.ma,1973-06-03,1,Agadir,0680415320,2023-03-30,tiktok
5113,Bouchta,Bouchra,bouchra.bouchta_4927@email.ma,1963-09-28,f,Meknes,0721772175,2021-08-25,referral
5114,Chaabi,Fatima,fatima.chaabi_4928@email.ma,,0,Mohammedia,0686138294,2022-04-10,tiktok
5115,Hajji,Hajar,hajar.hajji_4929@email.ma,1953-12-06,Femme,Rabat,0679507869,2023-10-07,direct
5116,El Mansouri,Imane,imane.elmansouri_4930@email.ma,2003-02-04,F,Rabat,0762842585,2023-11-20,instagram
5117,Berrada,Mehdi,mehdi.berrada_4931@email.ma,1962-10-04,Homme,Fes,0637691208,2024-06-12,referral
5118,Jamai,Imane,imane.jamai_4932@email.ma,1893-10-21,0,Fes,0692612829,2020-01-02,organic
5119,Benali,Hajar,hajar.benali_4933@,1981-11-28,2,Mohammedia,0725718675,2020-11-05,instagram
5120,El Fassi,Hamza,hamza.elfassi_4934@email.ma,1985-04-23,H,Fes,0644625863,2023-03-24,instagram
5121,Cherkaoui,Ghita,ghita.cherkaoui_4935@email.ma,2008-03-26,0,Rabat,0764676314,2022-01-19,facebook
5122,Bouchta,Sara,sara.bouchta_4936@email.ma,1974-07-28,0,agadir,0728428524,2021-04-11,google_ads
5123,Kettani,Sanaa,sanaa.kettani_4937@email.ma,1950-09-23,0,RABAT,0630001344,2019-03-16,google_ads
5124,Berrada,Sara,sara.berrada_4938@email.ma,1956-11-17,f,Tanger,0655157634,2020-04-23,tiktok
5125,Mekki,Imane,imane.mekki_4939@email.ma,1950-12-28,0,TNG,0617626519,2019-03-01,organic
5126,Tazi,Hicham,hicham.tazi_4940@email.ma,1972-02-20,m,Mohammedia,0732800880,2023-11-23,facebook
5127,Sefrioui,Laila,laila.sefrioui_4941@email.ma,1987-08-06,F,Tanger,0676597116,2022-01-31,google_ads
5128,Wahbi,Samira,samira.wahbi_4942@email.ma,1987-12-18,F,Rabat,0789474234,2019-05-18,organic
5129,Alami,Othmane,othmane.alami_4943@email.ma,1960-08-09,h,Fes,0645215541,2022-10-18,facebook
5130,Chaabi,Khadija,khadija.chaabi_4944@,1972-10-23,0,Rabat,0713368758,2021-01-01,email
5131,Lahlou,Najat,najat.lahlou_4945@email.ma,1959-10-21,f,Tanger,0737103787,2021-06-07,organic
5132,Tazi,Tarik,tarik.tazi_4946@email.ma,1980-10-25,m,Meknes,0779967324,2022-03-28,email
5133,Lahlou,Ilyas,ilyas.lahlou_4947@email.ma,1964-08-11,h,Casablanca,0715764493,2020-07-09,direct
5134,Drissi,Zineb,zineb.drissi_4948@email.ma,1983-03-05,fe,Casablanca,0624136723,2019-08-09,facebook
5135,DRISSI,Zineb,zineb.drissi_4948@email.ma,1983-03-05,fe,Casablanca,0624136723,2019-08-09,facebook
5136,Ziani,Saad,saad.ziani_4949@email.ma,1984-03-09,Homme,Meknes,0677156731,2019-09-28,instagram
5137,Sefrioui,Karim,karim.sefrioui_4950@email.ma,1988-05-29,h,Rabat,0634370357,2019-04-05,email
5138,Hajji,Mohamed,mohamed.hajji_4951@email.ma,1978-03-26,H,RABAT,0783098056,2023-01-24,instagram
5139,Sefrioui,Bilal,bilal.sefrioui_4952@email.ma,1999-10-17,m,agadir,0799350329,2021-12-21,google_ads
5140,Wahbi,Hicham,hicham.wahbi_4953@email.ma,1962-05-05,M,Tanger,0634867304,2023-09-22,email
5141,Dahbi,Houda,houda.dahbi_4954@email.ma,1962-11-30,F,Fes,0689828305,2022-08-27,instagram
5142,Ouali,Zineb,zineb.ouali_4955@email.ma,1954-07-05,0,Rabat,0617179752,2021-11-30,google_ads
5143,Kettani,Khalid,khalid.kettani_4956@email.ma,1978-03-09,M,Meknes,0613531886,2019-03-12,tiktok
5144,Tahiri,Amine,amine.tahiri_4957@email.ma,1953-12-10,H,fes,0645802841,2023-09-26,direct
5145,Chaabi,Mehdi,mehdi.chaabi_4958@email.ma,1953-01-22,H,Tanger,0785195302,2021-10-14,referral
5146,Benchekroun,Adam,adam.benchekroun_4959@email.ma,1892-12-20,h,Tetouan,0767705438,2022-09-20,tiktok
5147,Tazi,Khalid,khalid.tazi_4960@email.ma,1968-06-14,H,Tanger,0632237004,2019-05-07,email
5148,Sefrioui,Hicham,hicham.sefrioui_4961@email.ma,1984-02-23,1,Rabat,0798421519,2022-03-19,organic
5149,Jamai,Khadija,khadija.jamai_4962@email.ma,1956-09-21,f,Meknes,0759883341,2020-01-24,organic
5150,Sefrioui,Khadija,khadija.sefrioui_4963@email.ma,2004-09-03,f,Marrakech,0615298427,2020-01-13,referral
5151,Bouchta,Mohamed,mohamed.bouchta_4964@email.ma,2002-07-16,m,Casablanca,0625570863,2022-02-05,referral
5152,Alami,Nadia,nadia.alami_4965@email.ma,1979-01-20,0,tanger,0785443522,2023-04-23,tiktok
5153,Berrada,Saad,saad.berrada_4966@email.ma,1961-08-06,1,rabat,0679908310,2022-04-13,google_ads
5154,Alami,Ilyas,ilyas.alami_4967@email.ma,1884-12-07,Homme,Marrakech,0630584865,2023-10-03,organic
5155,El Mansouri,Adam,adam.elmansouri_4968@email.ma,1962-08-18,h,Settat,0671966898,2020-02-10,direct
5156,EL MANSOURI,Adam,adam.elmansouri_4968@email.ma,1962-08-18,h,Settat,0671966898,2020-02-10,direct
5157,Drissi,Amina,amina.drissi_4969@email.ma,2004-07-08,2,Casablanca,0739518295,2023-03-24,organic
5158,Lahlou,Omar,omar.lahlou_4970@email.ma,1984-06-15,1,Marrakech,0775494177,2021-09-14,organic
5159,Lahlou,Ilyas,ilyas.lahlou_4971@email.ma,2005-11-16,1,Rabat,0762729160,2021-05-21,direct
5160,Berrada,Ghita,ghita.berrada_4972@email.ma,1981-03-15,f,casablanca,0641477162,2021-06-23,google_ads
5161,Ziani,Omar,omar.ziani_4973@email.ma,1980-12-11,h,El Jadida,0691692185,2022-05-09,direct
5162,Benali,Nadia,nadia.benali_4974@email.ma,,f,Meknes,0719000609,2022-09-18,facebook
5163,Qacemi,Samira,samira.qacemi_4975@email.ma,1959-09-10,fe,tanger,0784102008,2021-12-03,google_ads
5164,El Mansouri,Karim,karim.elmansouri_4976@email.ma,1960-04-23,m,Casa,0658406076,2022-03-31,referral
5165,Jamai,Hajar,hajar.jamai_4977@email.ma,2000-10-15,f,Fes,0647159666,2021-05-30,facebook
5166,Filali,Khalid,khalid.filali_4978@email.ma,1960-12-25,M,marrakech,0651325955,2023-05-01,email
5167,Dahbi,Rania,rania.dahbi_4979@email.ma,1996-04-14,2,Rabat,0755298960,2022-03-23,instagram
5168,Filali,Ayoub,ayoub.filali_4980@email.ma,2005-10-12,1,Agadir,0661080913,2020-02-04,email
5169,Chaabi,Karim,karim.chaabi_4981@email.ma,1980-03-01,Homme,Tetouan,0758645479,2019-10-05,facebook
5170,Lahlou,Omar,omar.lahlou_4982@email.ma,1999-06-29,Homme,Tanger,0656324230,2021-11-06,instagram
5171,Bouchta,Laila,laila.bouchta_4983@email.ma,1978-07-13,2,Casa,0763556627,2022-10-20,referral
5172,Bouchta,Sanaa,sanaa.bouchta_4984@email.ma,1970-07-13,0,TANGER,0732873704,2022-12-08,email
5173,Naciri,Soufiane,soufiane.naciri_4985@email.ma,1965-09-22,H,Tanger,0623664549,2020-07-17,tiktok
5174,Lyoussi,Zineb,zineb.lyoussi_4986@email.ma,1969-09-23,f,Casablanca,0650665482,2022-09-18,google_ads
5175,Lyoussi,Imane,imane.lyoussi_4987@email.ma,1972-03-25,0,Casablanca,0639248791,2024-04-30,google_ads
5176,Guessous,Hicham,hicham.guessous_4988@email.ma,1971-06-23,H,Tanger,0655269156,2021-09-01,email
5177,Cherkaoui,Amine,amine.cherkaoui_4989@email.ma,1956-02-03,Homme,casablanca,0786523053,2022-02-03,google_ads
5178,Berrada,Hicham,hicham.berrada_4990@email.ma,1967-01-04,m,El Jadida,0692833068,2020-06-21,tiktok
5179,Benali,Khadija,khadija.benali_4991@email.ma,1979-09-24,0,Casablanca,0643359272,2023-04-08,facebook
